comment_id,commit_id,author_login,author_id,body,created_at,updated_at
1863449,d59612609fec5e8e20dc40ce360b49dd0088d90a,patriknw,336161,"yes, I saw that, and that is fixed in latest commit
",2012-09-17T11:29:10Z,2012-09-17T11:29:10Z
1863960,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,patriknw,336161,"does it have to be `AnyRef` here, and is that why you do `Vector[T]() ++ nr` instead of using it as is?
",2012-09-17T13:44:15Z,2012-09-17T13:44:15Z
1863986,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,drewhk,932285,"Why abs if i is known to be negative?
",2012-09-17T13:49:23Z,2012-09-17T13:49:23Z
1863999,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,patriknw,336161,"I see, it's to make sure it's a Vector
",2012-09-17T13:51:00Z,2012-09-17T13:51:00Z
1864029,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,patriknw,336161,"Great!
",2012-09-17T13:57:56Z,2012-09-17T13:57:56Z
1864039,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,drewhk,932285,"But why Vector? Couldn't it bee an Array, too? You index it with idx(...), but that returns a value exactly in the range 0...n-1, so I don't see the need for a hash trie. WDYT?
",2012-09-17T13:59:19Z,2012-09-17T13:59:19Z
1864060,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,drewhk,932285,"Looks cool! I didn't know that Arrays.binarySearch has that nice feature.
",2012-09-17T14:02:24Z,2012-09-17T14:02:24Z
1864082,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,bantonsson,805830,"So the reason for the Vector is that I had issues with toArray and ClassTags and the Java API having erased types. It was a bit above my Scala-fu level, so I vent for this.

If somebody can turn it back into an Array in a nice way then please do so.
",2012-09-17T14:08:30Z,2012-09-17T14:08:30Z
1864110,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,patriknw,336161,"I can take a stab at that. Will try something like:

```
private val (nodeHashRing: Array[Int], nodeRing: Array[T]) = {
   val (nhr: IndexedSeq[Int], nr: IndexedSeq[T]) = nodes.toIndexedSeq.sortBy(_._1).unzip
   (nhr.toArray, nr.toArray)
}
```
",2012-09-17T14:17:21Z,2012-09-17T14:17:21Z
1864331,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,bantonsson,805830,"Tried that. Welcome to `No ClassTag available for T` ;)
",2012-09-17T15:01:24Z,2012-09-17T15:01:24Z
1864394,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,patriknw,336161,"yeah, it's definitely outside of my comfort zone also. Correct me if there is a better way, but adding this compiles fine (without warnings also)

```
class ConsistentHash[T <: Any: ClassTag]


private val (nodeHashRing: Array[Int], nodeRing: Array[T]) = {
  val (nhr: Seq[Int], nr: Seq[T]) = nodes.toSeq.unzip
  (nhr.toArray, nr.toArray)
}
```

I have re-introduced the SortedMap in the constructor, to handle the sorting there instead. No need to re-sort everything when adding single nodes.
",2012-09-17T15:14:06Z,2012-09-17T15:14:06Z
1864466,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,bantonsson,805830,"Cool. That was what I was looking for.
",2012-09-17T15:27:30Z,2012-09-17T15:27:30Z
1864589,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,bantonsson,805830,"Can't you just write `ConsistentHash[T: ClassTag]`?
",2012-09-17T15:54:07Z,2012-09-17T15:54:07Z
1865653,44f4fdb003dbf8014bef8bc2bc22c3e974815eaf,patriknw,336161,"yes, thx
I have committed the ClassTag-fu
It was a bit nasty for the java case, `create`, but I have tried it out
",2012-09-17T18:50:24Z,2012-09-17T18:50:24Z
1871142,947cea3a8c321f081b19331650d063eba4151e9f,patriknw,336161,":-)
",2012-09-18T16:50:22Z,2012-09-18T16:50:22Z
1871148,947cea3a8c321f081b19331650d063eba4151e9f,patriknw,336161,"thanks
",2012-09-18T16:51:13Z,2012-09-18T16:51:13Z
1871175,947cea3a8c321f081b19331650d063eba4151e9f,patriknw,336161,"ok, if we are anyway going to break this, why not make a real scala setter also, to support

```
receiveTimeout = 10.seconds
```
",2012-09-18T16:55:00Z,2012-09-18T16:55:00Z
1871195,947cea3a8c321f081b19331650d063eba4151e9f,patriknw,336161,"Make it clear that this is Java. I think we have used

v2.0 Java API::
",2012-09-18T16:56:55Z,2012-09-18T16:56:55Z
1875707,947cea3a8c321f081b19331650d063eba4151e9f,rkuhn,470469,"no, this does not break (appearances may be deceiving, this did not change from 2.0); having Scala setters would come at the price of ugly things in the Java auto-complete
",2012-09-19T12:39:52Z,2012-09-19T12:39:52Z
1879239,db17e5c5be2219c71f41ff30cb084870ac858dc1,pvlugter,59895,"This repository doesn't exist anymore?
",2012-09-20T00:04:33Z,2012-09-20T00:04:33Z
1880833,db17e5c5be2219c71f41ff30cb084870ac858dc1,viktorklang,10871,"Fixed
",2012-09-20T08:44:11Z,2012-09-20T08:44:11Z
1886898,412f84b6f39f32425c51739d4c6f0cb3d533a9a9,patriknw,336161,"this must be added to scala/remoting.rst also
",2012-09-21T10:05:41Z,2012-09-21T10:05:41Z
1886910,412f84b6f39f32425c51739d4c6f0cb3d533a9a9,viktorklang,10871,"good catch, will add
",2012-09-21T10:08:00Z,2012-09-21T10:08:00Z
1914537,07f28cd26a380f7265a9e7b06a49d80ae4de75c5,viktorklang,10871,"second argument of getOrElse is by-name, which is why I used the empyMap withDefault.
",2012-09-27T14:23:50Z,2012-09-27T14:25:42Z
1914571,07f28cd26a380f7265a9e7b06a49d80ae4de75c5,viktorklang,10871,"puilding up the intermediate list just to add it to the map seems costly, use same approach as add?

```
cache = (cache /: changes) {
  case (ca, (c, cs)) => ca.updated(c, ca.get(c) match { ... })
```

   }
",2012-09-27T14:29:22Z,2012-09-27T14:29:22Z
1914581,07f28cd26a380f7265a9e7b06a49d80ae4de75c5,viktorklang,10871,"Realized I was being unclear about this earlier, the main reason of caching this is due to the withDefault.
",2012-09-27T14:30:40Z,2012-09-27T14:30:40Z
1915944,07f28cd26a380f7265a9e7b06a49d80ae4de75c5,bantonsson,805830,"Ah, now I see. Can't use a default on the cache though. Is it ok to just have a val outside the fold?
",2012-09-27T18:17:23Z,2012-09-27T18:17:23Z
1916017,d0a50f66e73fb8d8fe0c64b6d96d1ffde9599f3e,helena,406103,"Since camel is the only user of versioning in this way this should be removed and refactored to the way the rest are done
",2012-09-27T18:27:45Z,2012-09-27T18:27:45Z
1918882,036811aeaf9f0e502727182264bbccf57c3a5408,bantonsson,805830,"@viktorklang I think this is stated in the comment for `removeValue(K, V)` that says `@return the complete changes that should be inserted in the cache`, which is different from all the others that says the diff.

Does it need to be clarified?
",2012-09-28T07:52:16Z,2012-09-28T07:52:16Z
1945169,a7837496c6448a229556abe0ce235819e1e5bf5b,RayRoestenburg,156425,"I think it is still timing sensitive this way, I'll have a look. I think the replyTimeout should be larger in the test. What about dilating the time, and just waiting quite a bit longer? I'm sure this only fails on the 'slow' build server?
",2012-10-04T07:49:55Z,2012-10-04T07:49:55Z
1946979,a7837496c6448a229556abe0ce235819e1e5bf5b,viktorklang,10871,"Sure, we just need to make sure that it tests the right timeout.
",2012-10-04T14:29:43Z,2012-10-04T14:29:43Z
1978369,6b6eeb22ba2cf44aa2c5c6ce4146d67529be5104,viktorklang,10871,"Why does it return an ActorRef (the return value doesn't seem to be used anywhere)?
",2012-10-11T02:09:45Z,2012-10-11T02:09:45Z
2003567,6792d11b36845551195ebf7f00c57daf0fcd37cc,patriknw,336161,"yes, this is better, thanks
",2012-10-16T15:31:54Z,2012-10-16T15:31:54Z
2039124,a4b0e82555044b33fd30a27f317f82d9468355d8,ijuma,24747,"Typo, ""otehr"" should be ""other"".
",2012-10-23T14:17:14Z,2012-10-23T14:17:14Z
2039214,a4b0e82555044b33fd30a27f317f82d9468355d8,viktorklang,10871,"nice catch!
",2012-10-23T14:32:23Z,2012-10-23T14:32:23Z
2098121,8ee11349bcff8875ec7006beffcef03eb7caa733,jboner,10701,"What does this paragraph char mean? 
",2012-11-03T22:06:53Z,2012-11-03T22:06:53Z
2098322,8ee11349bcff8875ec7006beffcef03eb7caa733,viktorklang,10871,"Lol! Awesome catch!
On Nov 3, 2012 11:07 PM, ""Jonas Bonér"" notifications@github.com wrote:

> What does this paragraph char mean?
> 
> —
> Reply to this email directly or view it on GitHubhttps://github.com/akka/akka/commit/8ee11349bcff8875ec7006beffcef03eb7caa733#commitcomment-2098121.
",2012-11-04T00:55:02Z,2012-11-04T00:55:02Z
2104964,da78c3af0fd0e32b10c6cc54cfdce75dee8e0061,pvlugter,59895,"Sample project should be updated to sbt 0.12, like the rest of the akka build.
",2012-11-05T21:33:08Z,2012-11-05T21:33:08Z
2105186,da78c3af0fd0e32b10c6cc54cfdce75dee8e0061,viktorklang,10871,"Which one?
",2012-11-05T22:04:49Z,2012-11-05T22:04:49Z
2105465,da78c3af0fd0e32b10c6cc54cfdce75dee8e0061,pvlugter,59895,"The one in this currently discussed commit:

https://github.com/akka/akka/blob/da78c3af0fd0e32b10c6cc54cfdce75dee8e0061/akka-sbt-plugin/sample/project/build.properties
",2012-11-05T22:59:55Z,2012-11-05T22:59:55Z
2105638,da78c3af0fd0e32b10c6cc54cfdce75dee8e0061,viktorklang,10871,"Great, thanks Pete
",2012-11-05T23:38:56Z,2012-11-05T23:38:56Z
2124144,90029ed8582fb85e76809932842087637512c89e,pvlugter,59895,"Awesome. Great set of instructions.
",2012-11-08T19:37:03Z,2012-11-08T19:37:03Z
2124294,90029ed8582fb85e76809932842087637512c89e,bantonsson,805830,"Thanks. I needed to spare the next poor schmuck from deciphering a late night chat transcript between you and Viktor ;)
",2012-11-08T19:56:46Z,2012-11-08T19:56:46Z
2124451,90029ed8582fb85e76809932842087637512c89e,drewhk,932285,"You have our eternal gratitude!
",2012-11-08T20:25:51Z,2012-11-08T20:25:51Z
2124948,90029ed8582fb85e76809932842087637512c89e,viktorklang,10871,"Awesomely done Björn!
",2012-11-08T21:53:09Z,2012-11-08T21:53:09Z
2127378,4c3d958b98148164b3b0cf5d5f185362bce90002,rkuhn,470469,"I’m curios: have you actually seen this match?
",2012-11-09T08:59:31Z,2012-11-09T08:59:31Z
2127386,4c3d958b98148164b3b0cf5d5f185362bce90002,rkuhn,470469,"why not use `immutableSeq` here as well?
",2012-11-09T09:01:07Z,2012-11-09T09:01:07Z
2127399,4c3d958b98148164b3b0cf5d5f185362bce90002,rkuhn,470469,"building the varargs array is an overhead which was avoided in the old version; I guess your reasons are aesthetic?
",2012-11-09T09:03:52Z,2012-11-09T09:03:52Z
2127418,4c3d958b98148164b3b0cf5d5f185362bce90002,rkuhn,470469,"yes, this was necessary
",2012-11-09T09:09:01Z,2012-11-09T09:09:01Z
2127859,4c3d958b98148164b3b0cf5d5f185362bce90002,viktorklang,10871,"If someone has something like that I'm going to bail out early ;-)
",2012-11-09T10:37:56Z,2012-11-09T10:37:56Z
2127869,4c3d958b98148164b3b0cf5d5f185362bce90002,viktorklang,10871,"Sie sieht mir Rodeln
",2012-11-09T10:39:39Z,2012-11-09T10:39:39Z
2127949,4c3d958b98148164b3b0cf5d5f185362bce90002,viktorklang,10871,"Fixed
",2012-11-09T10:54:33Z,2012-11-09T10:54:33Z
2127952,4c3d958b98148164b3b0cf5d5f185362bce90002,viktorklang,10871,"Because it's a 2N op instead of N
",2012-11-09T10:55:08Z,2012-11-09T10:55:08Z
2127963,4c3d958b98148164b3b0cf5d5f185362bce90002,rkuhn,470469,"you’re a naughty one
",2012-11-09T10:55:52Z,2012-11-09T10:55:52Z
2127967,4c3d958b98148164b3b0cf5d5f185362bce90002,viktorklang,10871,"Buuuuuut, we are not expecting huge Iterables here right?
",2012-11-09T10:56:05Z,2012-11-09T10:56:05Z
2127972,4c3d958b98148164b3b0cf5d5f185362bce90002,rkuhn,470469,"not unless they are also Eaterable
",2012-11-09T10:56:37Z,2012-11-09T10:56:37Z
2127988,4c3d958b98148164b3b0cf5d5f185362bce90002,viktorklang,10871,"Iterablé
",2012-11-09T11:00:07Z,2012-11-09T11:00:07Z
2202402,99b02c08268fe363ec6ee5687dc5365a3ec56c78,RayRoestenburg,156425,"Nice find, LGTM
",2012-11-25T17:05:32Z,2012-11-25T17:05:32Z
2205544,fedb1706f9c2521839ea24a8eeddc66662205b2a,drewhk,932285,"Nice, in its own ugly way :)
",2012-11-26T13:40:44Z,2012-11-26T13:40:44Z
2205583,fedb1706f9c2521839ea24a8eeddc66662205b2a,drewhk,932285,":+1:  For the fix of actorFor in constructor.Can't comment on the other fixes.
",2012-11-26T13:47:25Z,2012-11-26T13:47:25Z
2225327,e9e1580d475d5751bc57cbd99303e1be113e6fdf,viktorklang,10871,"Isn't merge quite performance sensitive?
",2012-11-29T09:59:56Z,2012-11-29T09:59:56Z
2225342,e9e1580d475d5751bc57cbd99303e1be113e6fdf,viktorklang,10871,"No docs?
",2012-11-29T10:02:38Z,2012-11-29T10:02:38Z
2225367,e9e1580d475d5751bc57cbd99303e1be113e6fdf,viktorklang,10871,"Is this optimal?
",2012-11-29T10:06:13Z,2012-11-29T10:06:13Z
2225558,e9e1580d475d5751bc57cbd99303e1be113e6fdf,patriknw,336161,"it's not done that frequent, once per 3 second
it's much more performant now than it was before
",2012-11-29T10:40:41Z,2012-11-29T10:40:41Z
2225615,e9e1580d475d5751bc57cbd99303e1be113e6fdf,viktorklang,10871,":-)
",2012-11-29T10:49:08Z,2012-11-29T10:49:08Z
2227141,91068fe662696a603eaa2bbae607a9d72bbabf8e,viktorklang,10871,"No sealed common trait?
",2012-11-29T15:47:08Z,2012-11-29T15:47:08Z
2227145,91068fe662696a603eaa2bbae607a9d72bbabf8e,viktorklang,10871,"why toList on the individual sequences?
",2012-11-29T15:48:00Z,2012-11-29T15:48:06Z
2227152,91068fe662696a603eaa2bbae607a9d72bbabf8e,viktorklang,10871,"a match on m.status?
",2012-11-29T15:48:49Z,2012-11-29T15:48:49Z
2227161,91068fe662696a603eaa2bbae607a9d72bbabf8e,viktorklang,10871,"Nice! :-)
",2012-11-29T15:49:56Z,2012-11-29T15:49:56Z
2227194,91068fe662696a603eaa2bbae607a9d72bbabf8e,bantonsson,805830,"No idea. My boy scouting skills aren't that great obviously.
",2012-11-29T15:55:37Z,2012-11-29T15:55:37Z
2227195,91068fe662696a603eaa2bbae607a9d72bbabf8e,bantonsson,805830,"Absolutely
",2012-11-29T15:55:49Z,2012-11-29T15:55:49Z
2227236,91068fe662696a603eaa2bbae607a9d72bbabf8e,bantonsson,805830,"Yes, there probably should be.
",2012-11-29T16:02:01Z,2012-11-29T16:02:01Z
2227439,91068fe662696a603eaa2bbae607a9d72bbabf8e,patriknw,336161,"there is a reason, if you look at the next 2 lines, but if there is a better way you should of course change
",2012-11-29T16:29:13Z,2012-11-29T16:29:13Z
2227545,91068fe662696a603eaa2bbae607a9d72bbabf8e,bantonsson,805830,"Yes, I know they're sets. I was referring to converting the second argument to a list before appending it.

Would `List(newGossip.members, oldGossip.members).flatten.groupBy(_.address)` be better since it's a conversion in one go?
",2012-11-29T16:46:17Z,2012-11-29T16:46:17Z
2258368,5f9b0df39f9256a8540190b8f980dce10eab1dcc,viktorklang,10871,"should be a def, and I am not really keen on this method so I vote for removal
",2012-12-05T17:24:32Z,2012-12-05T17:24:32Z
2258370,5f9b0df39f9256a8540190b8f980dce10eab1dcc,viktorklang,10871,"scala.annotation
",2012-12-05T17:24:54Z,2012-12-05T17:24:54Z
2302790,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,patriknw,336161,"shouldn't we trust the std lib to do efficient conversion from Set to Seq?
there is no concatenation here
",2012-12-13T13:29:38Z,2012-12-13T13:29:38Z
2302795,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,viktorklang,10871,"+1
",2012-12-13T13:31:28Z,2012-12-13T13:31:28Z
2302813,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,patriknw,336161,"didn't we conclude that this was better as:

```
List(newGossip.overview.unreachable, oldGossip.overview.unreachable).flatten
```
",2012-12-13T13:34:33Z,2012-12-13T13:34:33Z
2302827,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,patriknw,336161,"`memberEvents ++=`
",2012-12-13T13:37:36Z,2012-12-13T13:37:36Z
2302836,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,patriknw,336161,"`memberEvents foreach publish`
",2012-12-13T13:39:29Z,2012-12-13T13:39:29Z
2302843,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,viktorklang,10871,"Do we really want to use List at all?
",2012-12-13T13:41:48Z,2012-12-13T13:41:48Z
2302851,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,patriknw,336161,"this can be of type `Option[LeaderChanged]`
",2012-12-13T13:43:01Z,2012-12-13T13:43:01Z
2302879,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,patriknw,336161,"in the groupBy Map there will be 1 or 2 element lists, which I think List is pretty good for, or?
used in below pattern match also
",2012-12-13T13:46:37Z,2012-12-13T13:46:37Z
2302910,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,viktorklang,10871,"yep, for that small collections List if definitely preferable
",2012-12-13T13:53:20Z,2012-12-13T13:53:20Z
2304334,9380eca9b56011d2e883067f5e18a096021b8edf,ryanlecompte,637158,"Is the manual string concatenation here okay or should format() be used?
",2012-12-13T17:23:29Z,2012-12-13T17:23:29Z
2304345,9380eca9b56011d2e883067f5e18a096021b8edf,patriknw,336161,"yeah, I should change to string interpolation, thanks
",2012-12-13T17:24:45Z,2012-12-13T17:24:45Z
2304360,9380eca9b56011d2e883067f5e18a096021b8edf,ryanlecompte,637158,"Cool. This looks really awesome, Patrik. I'm enjoying reading all of the Akka commits. Learning a ton from you guys!
",2012-12-13T17:27:56Z,2012-12-13T17:27:56Z
2305461,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,viktorklang,10871,"use EmptyImmutableSeq
",2012-12-13T20:02:04Z,2012-12-13T20:02:04Z
2305469,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,viktorklang,10871,"Use ImmutableEmptySeq
",2012-12-13T20:02:48Z,2012-12-13T20:02:48Z
2305473,1ac3fe3f4caf4a0877546d73a0764f968ac9b782,viktorklang,10871,"EmptyImmutableSeq
",2012-12-13T20:03:37Z,2012-12-13T20:03:37Z
